Fecha,Región,Producto,Categoría,Laboratorio,Canal,Vendedor,Unidades,PrecioUnitario,Ventas,Inventario
2025-05-02,Barranquilla,Ibuprofeno Genfar,Antiinflamatorio,Pfizer,Clínica,Ana Gómez,23,17726.91,407718.93,96
2025-05-02,Cartagena,Amoxicilina Sandoz,Analgésico,Pfizer,Farmacia,Carlos Pérez,6,16462.31,98773.86000000002,477
2025-05-02,Cartagena,Vitamina C MK,Antiinflamatorio,Sandoz,Farmacia,Luis Martínez,10,1640.76,16407.6,292
2025-05-02,Bucaramanga,Vitamina C MK,Vitaminas,Genfar,Clínica,Sofía Ríos,6,19089.39,114536.34,51
2025-05-02,Cartagena,Gripadol,Antibiótico,Sandoz,Clínica,Juan Méndez,8,23524.03,188192.24,131
2025-05-03,Cali,Ibuprofeno Genfar,Vitaminas,Pfizer,Distribuidor,Carlos Pérez,14,11567.82,161949.47999999998,420
2025-05-03,Barranquilla,Omeprazol Genfar,Antibiótico,Genfar,Farmacia,Sofía Ríos,5,7506.52,37532.600000000006,443
2025-05-03,Cartagena,Doloran Forte,Antigripal,Pfizer,Distribuidor,David Torres,8,1646.61,13172.88,436
2025-05-03,Bucaramanga,Ibuprofeno Genfar,Analgésico,Pfizer,Hospital,Ana Gómez,14,15652.95,219141.30000000002,376
2025-05-03,Bucaramanga,Ibuprofeno Genfar,Antiinflamatorio,Sandoz,Distribuidor,David Torres,15,12340.39,185105.84999999998,150
2025-05-03,Bogotá,Gripadol,Antigripal,Pfizer,Farmacia,David Torres,15,2389.02,35835.3,364
2025-05-03,Barranquilla,Gripadol,Antiinflamatorio,Sandoz,Farmacia,Camila Castro,12,7820.05,93840.6,246
2025-05-03,Cartagena,Doloran Forte,Vitaminas,Pfizer,Clínica,Luis Martínez,14,17972.57,251615.97999999998,394
2025-05-03,Medellín,Gripadol,Analgésico,Genfar,Hospital,Carlos Pérez,1,14968.8,14968.8,437
2025-05-03,Medellín,Amoxicilina Sandoz,Antiinflamatorio,Pfizer,Distribuidor,Camila Castro,5,10164.92,50824.6,260
2025-05-03,Medellín,Amoxicilina Sandoz,Antiinflamatorio,MK,Hospital,Ana Gómez,16,5753.8,92060.8,460
2025-05-03,Manizales,Omeprazol Genfar,Antibiótico,Pfizer,Farmacia,Ana Gómez,2,6600.54,13201.08,113
2025-05-03,Medellín,Vitamina C MK,Vitaminas,MK,Distribuidor,Carlos Pérez,10,23568.91,235689.1,300
2025-05-03,Manizales,Acetaminofén MK,Analgésico,Sandoz,Farmacia,Sofía Ríos,5,18020.25,90101.25,95
2025-05-03,Bogotá,Loratadina Pfizer,Antiinflamatorio,MK,Farmacia,Ana Gómez,11,14517.48,159692.28,89
2025-05-03,Bogotá,Amoxicilina Sandoz,Analgésico,Pfizer,Hospital,Juan Méndez,6,20830.83,124984.98000000001,387
2025-05-03,Manizales,Omeprazol Genfar,Antibiótico,MK,Hospital,Paula Díaz,10,9949.49,99494.9,365
2025-05-03,Barranquilla,Amoxicilina Sandoz,Antiinflamatorio,Sandoz,Hospital,Luis Martínez,17,8772.69,149135.73,354
2025-05-03,Bucaramanga,Gripadol,Antiinflamatorio,Genfar,Farmacia,Sofía Ríos,2,3105.58,6211.16,327
2025-05-03,Cartagena,Doloran Forte,Vitaminas,Sandoz,Farmacia,Paula Díaz,8,12054.68,96437.44,436
2025-05-03,Bogotá,Gripadol,Antiinflamatorio,Sandoz,Farmacia,Jorge Ruiz,7,3222.76,22559.32,149
2025-05-03,Barranquilla,Azitromicina MK,Vitaminas,Genfar,Clínica,David Torres,4,17121.2,68484.8,265
2025-05-03,Cali,Doloran Forte,Analgésico,Pfizer,Clínica,Juan Méndez,10,19370.65,193706.5,96
2025-05-03,Cali,Amoxicilina Sandoz,Analgésico,MK,Clínica,Laura López,2,7774.69,15549.38,122
2025-05-03,Bogotá,Omeprazol Genfar,Antibiótico,Sandoz,Distribuidor,Ana Gómez,13,23111.18,300445.34,260
2025-05-03,Bogotá,Diclofenaco Pfizer,Vitaminas,Genfar,Clínica,Camila Castro,17,23286.94,395877.98,494
2025-05-03,Cali,Doloran Forte,Vitaminas,Pfizer,Farmacia,Jorge Ruiz,8,4044.96,32359.68,154
2025-05-03,Cartagena,Doloran Forte,Vitaminas,MK,Hospital,Sofía Ríos,7,18422.22,128955.54000000001,230
2025-05-03,Bucaramanga,Omeprazol Genfar,Analgésico,Sandoz,Farmacia,Ana Gómez,3,21703.51,65110.53,380
2025-05-03,Medellín,Doloran Forte,Antibiótico,Pfizer,Distribuidor,Jorge Ruiz,9,18573.99,167165.91,408
2025-05-03,Cartagena,Omeprazol Genfar,Analgésico,Sandoz,Distribuidor,David Torres,3,21941.07,65823.20999999999,180
2025-05-03,Cartagena,Diclofenaco Pfizer,Antiinflamatorio,Pfizer,Farmacia,Laura López,5,12892.26,64461.3,244
2025-05-03,Bucaramanga,Acetaminofén MK,Antigripal,Sandoz,Clínica,Ana Gómez,5,11502.78,57513.9,292
2025-05-03,Barranquilla,Loratadina Pfizer,Antigripal,Genfar,Farmacia,Camila Castro,7,19045.19,133316.33,109
2025-05-03,Bucaramanga,Vitamina C MK,Antibiótico,Genfar,Hospital,David Torres,16,19852.92,317646.72,403
2025-05-03,Barranquilla,Omeprazol Genfar,Antigripal,Pfizer,Hospital,David Torres,11,21113.71,232250.81,79
2025-05-03,Bucaramanga,Omeprazol Genfar,Vitaminas,Sandoz,Farmacia,Juan Méndez,2,1584.49,3168.98,129
2025-05-03,Cartagena,Azitromicina MK,Antibiótico,Pfizer,Distribuidor,Camila Castro,16,20826.91,333230.56,234
2025-05-03,Bogotá,Gripadol,Vitaminas,Sandoz,Distribuidor,Laura López,10,18795.39,187953.9,110
2025-05-03,Barranquilla,Diclofenaco Pfizer,Antibiótico,Genfar,Farmacia,Paula Díaz,9,23234.09,209106.81,144
2025-05-03,Cali,Gripadol,Antiinflamatorio,Sandoz,Distribuidor,Laura López,3,16117.87,48353.61,262
2025-05-03,Barranquilla,Acetaminofén MK,Antiinflamatorio,MK,Farmacia,Sofía Ríos,2,4326.59,8653.18,476
2025-05-03,Cali,Doloran Forte,Analgésico,MK,Farmacia,Camila Castro,8,6251.05,50008.4,115
2025-05-03,Manizales,Doloran Forte,Analgésico,Sandoz,Clínica,Jorge Ruiz,6,6340.56,38043.36,423
2025-05-03,Bogotá,Amoxicilina Sandoz,Antibiótico,Sandoz,Hospital,David Torres,6,21818.86,130913.16,182
2025-05-03,Cartagena,Acetaminofén MK,Antigripal,Pfizer,Distribuidor,Juan Méndez,7,9465.83,66260.81,320
2025-05-03,Cali,Amoxicilina Sandoz,Vitaminas,Genfar,Clínica,Ana Gómez,1,9979.29,9979.29,326
2025-05-03,Barranquilla,Diclofenaco Pfizer,Antiinflamatorio,Pfizer,Distribuidor,Jorge Ruiz,11,8590.87,94499.57,147
2025-05-03,Cartagena,Vitamina C MK,Antibiótico,Pfizer,Clínica,Luis Martínez,4,16782.28,67129.12,460
2025-05-03,Cartagena,Loratadina Pfizer,Antigripal,Sandoz,Distribuidor,Luis Martínez,2,1723.29,3446.58,130
2025-05-03,Bucaramanga,Acetaminofén MK,Vitaminas,Pfizer,Clínica,Paula Díaz,4,22637.59,90550.36,370
2025-05-03,Manizales,Amoxicilina Sandoz,Analgésico,MK,Hospital,Luis Martínez,11,17247.13,189718.43000000002,192
2025-05-03,Medellín,Vitamina C MK,Analgésico,Sandoz,Clínica,Sofía Ríos,5,2406.89,12034.449999999999,313
2025-05-03,Manizales,Diclofenaco Pfizer,Antiinflamatorio,Sandoz,Distribuidor,Camila Castro,14,4860.35,68044.90000000001,199
2025-05-03,Barranquilla,Amoxicilina Sandoz,Analgésico,MK,Clínica,Ana Gómez,21,6898.26,144863.46,431
2025-05-03,Bucaramanga,Amoxicilina Sandoz,Antigripal,MK,Hospital,Sofía Ríos,4,5719.78,22879.12,131
2025-05-03,Manizales,Gripadol,Antigripal,Genfar,Farmacia,Camila Castro,3,13471.95,40415.850000000006,97
2025-05-03,Cartagena,Acetaminofén MK,Antibiótico,MK,Hospital,Sofía Ríos,16,2507.84,40125.44,429
2025-05-03,Bucaramanga,Loratadina Pfizer,Antibiótico,MK,Hospital,Laura López,3,11596.91,34790.729999999996,230
2025-05-03,Manizales,Amoxicilina Sandoz,Antiinflamatorio,Genfar,Distribuidor,David Torres,7,21627.38,151391.66,488
2025-05-03,Barranquilla,Gripadol,Antigripal,Genfar,Hospital,Carlos Pérez,13,24267.47,315477.11,92
2025-05-03,Barranquilla,Ibuprofeno Genfar,Antigripal,Genfar,Distribuidor,Carlos Pérez,5,6999.53,34997.65,488
2025-05-03,Cali,Amoxicilina Sandoz,Antiinflamatorio,Sandoz,Distribuidor,Sofía Ríos,2,7637.72,15275.44,179
2025-05-03,Cali,Amoxicilina Sandoz,Antigripal,Genfar,Farmacia,Paula Díaz,8,4535.53,36284.24,392
2025-05-03,Bogotá,Ibuprofeno Genfar,Vitaminas,Genfar,Clínica,David Torres,10,21721.56,217215.6,94
2025-05-03,Bogotá,Gripadol,Vitaminas,Sandoz,Farmacia,Laura López,1,12092.35,12092.35,138
2025-05-03,Barranquilla,Gripadol,Antiinflamatorio,Pfizer,Distribuidor,Sofía Ríos,8,22419.17,179353.36,328
2025-05-03,Cartagena,Ibuprofeno Genfar,Antiinflamatorio,Genfar,Farmacia,Paula Díaz,16,19350.55,309608.8,463
2025-05-03,Cartagena,Doloran Forte,Antibiótico,Pfizer,Hospital,Ana Gómez,5,4768.74,23843.699999999997,325
2025-05-03,Barranquilla,Azitromicina MK,Antiinflamatorio,Pfizer,Farmacia,Ana Gómez,17,24247.6,412209.19999999995,53
2025-05-03,Manizales,Gripadol,Vitaminas,Sandoz,Clínica,David Torres,1,13688.62,13688.62,284
2025-05-03,Cartagena,Amoxicilina Sandoz,Antibiótico,Sandoz,Farmacia,Jorge Ruiz,2,8807.44,17614.88,196
2025-05-03,Cartagena,Loratadina Pfizer,Antibiótico,Pfizer,Farmacia,Carlos Pérez,1,24739.6,24739.6,207
2025-05-03,Bucaramanga,Vitamina C MK,Antibiótico,Sandoz,Hospital,Luis Martínez,2,5051.49,10102.98,64
2025-05-03,Bucaramanga,Diclofenaco Pfizer,Vitaminas,Genfar,Farmacia,Camila Castro,6,11703.31,70219.86,359
2025-05-03,Barranquilla,Omeprazol Genfar,Antigripal,MK,Farmacia,Laura López,1,16020.14,16020.14,182
2025-05-03,Barranquilla,Acetaminofén MK,Vitaminas,Pfizer,Hospital,David Torres,20,10104.44,202088.80000000002,55
2025-05-03,Cartagena,Diclofenaco Pfizer,Antigripal,Pfizer,Clínica,Luis Martínez,10,12895.14,128951.4,416
2025-05-03,Manizales,Diclofenaco Pfizer,Antibiótico,MK,Hospital,Juan Méndez,3,20501.16,61503.479999999996,490
2025-05-03,Barranquilla,Doloran Forte,Antiinflamatorio,Sandoz,Distribuidor,Laura López,5,10941.33,54706.65,435
2025-05-03,Bogotá,Omeprazol Genfar,Analgésico,MK,Hospital,David Torres,3,20929.89,62789.67,484
2025-05-03,Bogotá,Omeprazol Genfar,Antiinflamatorio,MK,Clínica,Sofía Ríos,2,3754.48,7508.96,492
2025-05-03,Cartagena,Doloran Forte,Antigripal,Genfar,Distribuidor,Sofía Ríos,3,23456.22,70368.66,91
2025-05-04,Medellín,Omeprazol Genfar,Antigripal,Genfar,Hospital,Carlos Pérez,7,3195.0,22365.0,462
2025-05-04,Cartagena,Azitromicina MK,Antigripal,MK,Clínica,Camila Castro,12,1827.59,21931.079999999998,122
2025-05-04,Cartagena,Azitromicina MK,Antibiótico,MK,Hospital,Juan Méndez,3,7168.01,21504.03,266
2025-05-04,Medellín,Diclofenaco Pfizer,Analgésico,MK,Clínica,Carlos Pérez,7,13056.86,91398.02,122
2025-05-04,Cartagena,Acetaminofén MK,Antibiótico,Pfizer,Clínica,David Torres,10,13193.34,131933.4,158
2025-05-04,Medellín,Loratadina Pfizer,Antigripal,Sandoz,Farmacia,Luis Martínez,9,14686.96,132182.63999999998,254
2025-05-04,Barranquilla,Ibuprofeno Genfar,Antibiótico,Genfar,Clínica,Paula Díaz,6,20851.3,125107.79999999999,484
2025-05-04,Cartagena,Omeprazol Genfar,Antibiótico,Genfar,Clínica,Paula Díaz,4,2487.6,9950.4,128
2025-05-04,Bucaramanga,Vitamina C MK,Vitaminas,MK,Hospital,Laura López,4,1804.51,7218.04,418
2025-05-04,Barranquilla,Ibuprofeno Genfar,Antiinflamatorio,Pfizer,Farmacia,Camila Castro,4,8863.27,35453.08,384
2025-05-04,Cali,Diclofenaco Pfizer,Antigripal,Pfizer,Farmacia,David Torres,3,12636.1,37908.3,152
2025-05-04,Bucaramanga,Ibuprofeno Genfar,Antiinflamatorio,MK,Clínica,Carlos Pérez,0,23031.86,0.0,387
2025-05-04,Cartagena,Diclofenaco Pfizer,Antigripal,Sandoz,Clínica,David Torres,4,14420.76,57683.04,434
2025-05-04,Medellín,Acetaminofén MK,Antiinflamatorio,Sandoz,Clínica,Camila Castro,3,18835.5,56506.5,465
2025-05-04,Manizales,Azitromicina MK,Vitaminas,Sandoz,Farmacia,David Torres,6,11470.72,68824.31999999999,227
2025-05-04,Manizales,Omeprazol Genfar,Antigripal,Pfizer,Distribuidor,Jorge Ruiz,11,15831.36,174144.96000000002,82
2025-05-04,Barranquilla,Vitamina C MK,Analgésico,MK,Distribuidor,Ana Gómez,14,3079.83,43117.619999999995,360
2025-05-04,Cali,Vitamina C MK,Antibiótico,Pfizer,Hospital,Laura López,3,15153.89,45461.67,411
2025-05-04,Barranquilla,Doloran Forte,Vitaminas,Genfar,Clínica,Jorge Ruiz,10,19909.62,199096.19999999998,127
2025-05-04,Manizales,Loratadina Pfizer,Antibiótico,MK,Distribuidor,Carlos Pérez,8,9994.45,79955.6,368
2025-05-04,Cartagena,Doloran Forte,Antiinflamatorio,MK,Hospital,Ana Gómez,10,18284.96,182849.59999999998,377
2025-05-04,Barranquilla,Diclofenaco Pfizer,Antiinflamatorio,Genfar,Clínica,Laura López,11,10051.35,110564.85,247
2025-05-04,Barranquilla,Diclofenaco Pfizer,Analgésico,MK,Clínica,Jorge Ruiz,8,22709.53,181676.24,182
2025-05-04,Bucaramanga,Amoxicilina Sandoz,Vitaminas,Genfar,Clínica,Sofía Ríos,2,5821.06,11642.12,377
2025-05-04,Bucaramanga,Acetaminofén MK,Antibiótico,Genfar,Hospital,Camila Castro,29,14222.67,412457.43,228
2025-05-04,Manizales,Ibuprofeno Genfar,Vitaminas,MK,Clínica,Jorge Ruiz,2,23404.04,46808.08,218
2025-05-04,Cali,Doloran Forte,Vitaminas,Genfar,Clínica,Sofía Ríos,1,8861.45,8861.45,376
2025-05-04,Barranquilla,Vitamina C MK,Analgésico,Pfizer,Distribuidor,Ana Gómez,6,17412.5,104475.0,64
2025-05-04,Medellín,Omeprazol Genfar,Analgésico,Pfizer,Distribuidor,Sofía Ríos,1,12691.61,12691.61,280
2025-05-04,Medellín,Gripadol,Antiinflamatorio,Pfizer,Farmacia,Laura López,0,10569.93,0.0,397
2025-05-04,Cali,Ibuprofeno Genfar,Antiinflamatorio,Sandoz,Hospital,Jorge Ruiz,17,4109.92,69868.64,163
2025-05-04,Medellín,Loratadina Pfizer,Antiinflamatorio,MK,Clínica,David Torres,11,5119.99,56319.89,387
2025-05-04,Bogotá,Azitromicina MK,Vitaminas,MK,Hospital,Paula Díaz,21,16499.84,346496.64,358
2025-05-04,Barranquilla,Acetaminofén MK,Antigripal,MK,Clínica,Sofía Ríos,1,18748.73,18748.73,226
2025-05-04,Medellín,Acetaminofén MK,Vitaminas,MK,Distribuidor,Sofía Ríos,2,6733.78,13467.56,390
2025-05-04,Barranquilla,Azitromicina MK,Vitaminas,Pfizer,Hospital,Jorge Ruiz,10,4392.98,43929.799999999996,69
2025-05-04,Manizales,Omeprazol Genfar,Analgésico,MK,Clínica,Jorge Ruiz,7,21921.09,153447.63,387
2025-05-04,Cali,Gripadol,Antibiótico,Genfar,Distribuidor,Laura López,6,21445.77,128674.62,450
2025-05-04,Barranquilla,Gripadol,Antibiótico,Genfar,Hospital,Juan Méndez,10,12876.45,128764.5,178
2025-05-04,Bogotá,Diclofenaco Pfizer,Antibiótico,Genfar,Farmacia,Jorge Ruiz,5,8275.7,41378.5,81
2025-05-04,Bogotá,Gripadol,Antibiótico,Genfar,Clínica,Ana Gómez,4,19802.1,79208.4,267
2025-05-04,Cartagena,Azitromicina MK,Vitaminas,Pfizer,Farmacia,Paula Díaz,8,15905.24,127241.92,382
2025-05-04,Manizales,Doloran Forte,Antiinflamatorio,Pfizer,Hospital,Juan Méndez,20,9175.57,183511.4,400
2025-05-04,Bucaramanga,Loratadina Pfizer,Antibiótico,Sandoz,Farmacia,Jorge Ruiz,7,5949.28,41644.96,119
2025-05-04,Cartagena,Doloran Forte,Vitaminas,Sandoz,Distribuidor,Laura López,7,20364.28,142549.96,120
2025-05-04,Bogotá,Azitromicina MK,Vitaminas,Sandoz,Farmacia,Luis Martínez,3,1931.28,5793.84,345
2025-05-04,Medellín,Ibuprofeno Genfar,Antibiótico,Sandoz,Clínica,Laura López,8,9910.16,79281.28,222
2025-05-04,Manizales,Omeprazol Genfar,Analgésico,Pfizer,Farmacia,Carlos Pérez,16,3966.02,63456.32,218
2025-05-04,Cartagena,Loratadina Pfizer,Antibiótico,Genfar,Distribuidor,Ana Gómez,9,9734.85,87613.65000000001,423
2025-05-04,Bucaramanga,Acetaminofén MK,Analgésico,Pfizer,Farmacia,Paula Díaz,11,9274.25,102016.75,171
2025-05-04,Bogotá,Ibuprofeno Genfar,Antiinflamatorio,Pfizer,Distribuidor,Carlos Pérez,3,20670.78,62012.34,216
2025-05-04,Bogotá,Acetaminofén MK,Antiinflamatorio,MK,Clínica,Laura López,3,13626.72,40880.159999999996,260
2025-05-04,Cartagena,Diclofenaco Pfizer,Vitaminas,MK,Hospital,Jorge Ruiz,4,21471.88,85887.52,238
2025-05-04,Medellín,Acetaminofén MK,Antiinflamatorio,Pfizer,Farmacia,Ana Gómez,13,5089.23,66159.98999999999,498
2025-05-04,Bogotá,Doloran Forte,Vitaminas,Sandoz,Hospital,David Torres,12,16359.51,196314.12,316
2025-05-04,Cali,Diclofenaco Pfizer,Antiinflamatorio,MK,Farmacia,Ana Gómez,9,16466.77,148200.93,377
2025-05-04,Manizales,Ibuprofeno Genfar,Antiinflamatorio,Genfar,Clínica,Paula Díaz,11,14106.6,155172.6,315
2025-05-04,Barranquilla,Vitamina C MK,Analgésico,Sandoz,Clínica,Luis Martínez,6,19965.08,119790.48000000001,161
2025-05-04,Medellín,Vitamina C MK,Antibiótico,MK,Hospital,David Torres,4,24850.61,99402.44,349
2025-05-04,Bogotá,Doloran Forte,Vitaminas,Sandoz,Clínica,David Torres,11,9722.81,106950.90999999999,354
2025-05-04,Manizales,Doloran Forte,Antibiótico,Genfar,Hospital,Luis Martínez,10,20098.23,200982.3,334
2025-05-04,Bucaramanga,Amoxicilina Sandoz,Antigripal,MK,Farmacia,Paula Díaz,3,17149.82,51449.46,120
2025-05-04,Cali,Gripadol,Analgésico,MK,Hospital,Ana Gómez,15,13253.6,198804.0,334
2025-05-04,Bucaramanga,Loratadina Pfizer,Antibiótico,Genfar,Hospital,Ana Gómez,14,2125.54,29757.559999999998,350
2025-05-04,Cali,Vitamina C MK,Antibiótico,Genfar,Hospital,Camila Castro,2,10769.69,21539.38,349
2025-05-04,Barranquilla,Azitromicina MK,Analgésico,Pfizer,Hospital,Jorge Ruiz,3,14714.93,44144.79,296
2025-05-04,Medellín,Gripadol,Antibiótico,Sandoz,Hospital,Ana Gómez,1,2049.17,2049.17,213
2025-05-04,Bogotá,Doloran Forte,Antibiótico,Pfizer,Clínica,Laura López,24,18642.5,447420.0,414
2025-05-04,Barranquilla,Amoxicilina Sandoz,Antigripal,Genfar,Clínica,David Torres,8,2267.41,18139.28,128
2025-05-04,Medellín,Loratadina Pfizer,Antiinflamatorio,Pfizer,Hospital,David Torres,3,10963.97,32891.909999999996,425
2025-05-04,Bucaramanga,Loratadina Pfizer,Antiinflamatorio,Pfizer,Clínica,Carlos Pérez,0,13488.0,0.0,403
2025-05-04,Medellín,Diclofenaco Pfizer,Analgésico,Genfar,Farmacia,Luis Martínez,9,4420.32,39782.88,481
2025-05-04,Barranquilla,Loratadina Pfizer,Analgésico,Sandoz,Clínica,Sofía Ríos,11,10980.48,120785.28,244
2025-05-04,Barranquilla,Ibuprofeno Genfar,Vitaminas,Pfizer,Clínica,David Torres,7,21789.78,152528.46,73
2025-05-04,Bucaramanga,Gripadol,Antibiótico,MK,Clínica,Camila Castro,3,23948.08,71844.24,180
2025-05-04,Cartagena,Loratadina Pfizer,Antiinflamatorio,Genfar,Distribuidor,Sofía Ríos,2,10663.93,21327.86,72
2025-05-04,Bogotá,Doloran Forte,Analgésico,MK,Hospital,Camila Castro,2,17623.6,35247.2,428
2025-05-04,Manizales,Doloran Forte,Vitaminas,MK,Hospital,Ana Gómez,3,17685.12,53055.36,120
2025-05-04,Cartagena,Diclofenaco Pfizer,Vitaminas,Pfizer,Clínica,Ana Gómez,2,17619.46,35238.92,192
2025-05-04,Barranquilla,Diclofenaco Pfizer,Analgésico,Pfizer,Distribuidor,Sofía Ríos,4,23172.28,92689.12,171
2025-05-04,Barranquilla,Loratadina Pfizer,Analgésico,MK,Distribuidor,Ana Gómez,17,24646.34,418987.78,129
2025-05-04,Cali,Gripadol,Antiinflamatorio,Sandoz,Hospital,Laura López,4,4821.97,19287.88,425
2025-05-04,Cali,Azitromicina MK,Analgésico,Sandoz,Distribuidor,Carlos Pérez,12,2895.56,34746.72,127
2025-05-04,Cali,Doloran Forte,Antibiótico,MK,Hospital,Jorge Ruiz,7,21044.51,147311.56999999998,352
2025-05-04,Barranquilla,Amoxicilina Sandoz,Analgésico,MK,Distribuidor,Camila Castro,10,17402.52,174025.2,81
2025-05-04,Cartagena,Vitamina C MK,Analgésico,Sandoz,Hospital,Sofía Ríos,10,12200.69,122006.90000000001,406
2025-05-04,Bucaramanga,Amoxicilina Sandoz,Vitaminas,Pfizer,Hospital,Camila Castro,4,14186.55,56746.2,62
2025-05-04,Cartagena,Ibuprofeno Genfar,Antiinflamatorio,Genfar,Distribuidor,Laura López,4,9504.66,38018.64,140
2025-05-04,Barranquilla,Omeprazol Genfar,Antigripal,Genfar,Distribuidor,Sofía Ríos,7,5014.6,35102.200000000004,226
2025-05-04,Barranquilla,Ibuprofeno Genfar,Antigripal,MK,Farmacia,Paula Díaz,4,9704.03,38816.12,244
2025-05-04,Cartagena,Acetaminofén MK,Antibiótico,Genfar,Distribuidor,Juan Méndez,6,18018.34,108110.04000000001,449
2025-05-04,Cartagena,Ibuprofeno Genfar,Antiinflamatorio,Genfar,Clínica,Jorge Ruiz,5,4340.9,21704.5,491
2025-05-04,Bucaramanga,Gripadol,Analgésico,Genfar,Distribuidor,Juan Méndez,5,12744.02,63720.100000000006,412
2025-05-04,Bucaramanga,Diclofenaco Pfizer,Antiinflamatorio,Genfar,Distribuidor,Camila Castro,3,10465.57,31396.71,61
2025-05-04,Bucaramanga,Vitamina C MK,Vitaminas,Pfizer,Distribuidor,Ana Gómez,6,22168.64,133011.84,293
2025-05-04,Cartagena,Doloran Forte,Analgésico,Pfizer,Hospital,Juan Méndez,2,15208.28,30416.56,163
2025-05-04,Cali,Amoxicilina Sandoz,Vitaminas,Pfizer,Distribuidor,Juan Méndez,5,4286.4,21432.0,162
2025-05-04,Cartagena,Omeprazol Genfar,Analgésico,Genfar,Distribuidor,Paula Díaz,3,8435.19,25305.57,91
2025-05-04,Bucaramanga,Diclofenaco Pfizer,Antiinflamatorio,Genfar,Farmacia,Juan Méndez,12,12323.08,147876.96,73
2025-05-04,Barranquilla,Ibuprofeno Genfar,Antibiótico,Genfar,Farmacia,Paula Díaz,6,16533.61,99201.66,289
2025-05-04,Bucaramanga,Doloran Forte,Vitaminas,Sandoz,Distribuidor,Sofía Ríos,3,18955.73,56867.19,433
2025-05-04,Medellín,Omeprazol Genfar,Antiinflamatorio,Pfizer,Farmacia,Luis Martínez,3,13104.71,39314.13,393
2025-05-04,Cartagena,Amoxicilina Sandoz,Analgésico,Pfizer,Farmacia,Camila Castro,10,23332.56,233325.6,161
2025-05-04,Manizales,Gripadol,Analgésico,Pfizer,Hospital,Jorge Ruiz,5,1506.53,7532.65,339
2025-05-04,Cali,Omeprazol Genfar,Antigripal,MK,Distribuidor,Juan Méndez,2,21990.32,43980.64,427
2025-05-04,Cartagena,Acetaminofén MK,Antigripal,Pfizer,Hospital,Juan Méndez,10,23460.03,234600.3,428
2025-05-04,Medellín,Doloran Forte,Vitaminas,MK,Farmacia,Sofía Ríos,3,18849.16,56547.479999999996,150
2025-05-04,Bogotá,Amoxicilina Sandoz,Antigripal,Pfizer,Hospital,Ana Gómez,6,6322.98,37937.88,377
2025-05-04,Cali,Amoxicilina Sandoz,Antigripal,Sandoz,Hospital,Juan Méndez,5,14164.99,70824.95,483
2025-05-04,Manizales,Omeprazol Genfar,Vitaminas,MK,Hospital,Luis Martínez,12,21642.64,259711.68,98
2025-05-04,Barranquilla,Vitamina C MK,Antigripal,Sandoz,Distribuidor,Luis Martínez,10,19226.92,192269.19999999998,195
2025-05-04,Barranquilla,Doloran Forte,Antibiótico,MK,Distribuidor,Camila Castro,19,15964.05,303316.95,392
2025-05-04,Cartagena,Loratadina Pfizer,Antiinflamatorio,Genfar,Hospital,Ana Gómez,9,13515.29,121637.61000000002,152
2025-05-04,Bogotá,Amoxicilina Sandoz,Analgésico,Sandoz,Distribuidor,Camila Castro,3,9364.52,28093.56,135
2025-05-04,Barranquilla,Acetaminofén MK,Analgésico,Genfar,Farmacia,Juan Méndez,16,12665.34,202645.44,394
2025-05-04,Manizales,Ibuprofeno Genfar,Antiinflamatorio,Sandoz,Distribuidor,David Torres,11,15106.17,166167.87,60
2025-05-04,Bucaramanga,Loratadina Pfizer,Antigripal,Pfizer,Farmacia,Laura López,18,2477.53,44595.54,176
2025-05-04,Medellín,Diclofenaco Pfizer,Antibiótico,MK,Distribuidor,Luis Martínez,5,19352.89,96764.45,475
2025-05-04,Medellín,Azitromicina MK,Vitaminas,Pfizer,Farmacia,David Torres,0,13322.82,0.0,106
2025-05-04,Barranquilla,Doloran Forte,Antigripal,MK,Farmacia,Carlos Pérez,9,6829.7,61467.299999999996,417
2025-05-04,Bucaramanga,Amoxicilina Sandoz,Vitaminas,Pfizer,Hospital,Paula Díaz,8,21032.17,168257.36,147
2025-05-04,Cali,Gripadol,Analgésico,Genfar,Distribuidor,Carlos Pérez,10,12476.2,124762.0,485
2025-05-04,Medellín,Acetaminofén MK,Antibiótico,Sandoz,Distribuidor,Camila Castro,2,24221.91,48443.82,315
2025-05-04,Barranquilla,Ibuprofeno Genfar,Analgésico,MK,Farmacia,Camila Castro,10,17462.21,174622.09999999998,465
